type,filepath,class,x1,y1,x2,y2,x3,y3,x4,y4
VALIDATION,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\plus\20211207_055859.jpg,num1,0.027525907,0.386010363,,,0.098445596,0.63892487,,
VALIDATION,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\plus\20211207_055903.jpg,num1,0.488341969,0.412888601,,,0.541450777,0.620790155,,
VALIDATION,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\plus\20211207_055925.jpg,num1,0.868523316,0.434909326,,,0.909326425,0.614637306,,
VALIDATION,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\plus\20211207_055925.jpg,num1,0.922927461,0.446567358,,,0.963406736,0.595854922,,
VALIDATION,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\plus\20211207_055931.jpg,num1,0.778497409,0.455958549,,,0.82253886,0.625971503,,
VALIDATION,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\plus\20211207_055935.jpg,num1,0.804727979,0.400582902,,,0.84876943,0.5625,,
VALIDATION,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\plus\20211207_055940.jpg,num1,0.795336788,0.455958549,,,0.845531088,0.584196891,,
VALIDATION,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\plus\20211207_055946.jpg,num1,0.789183938,0.409974093,,,0.847474093,0.5625,,
VALIDATION,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\plus\20211207_055950.jpg,num1,0.827720207,0.420336788,,,0.890544041,0.546632124,,
VALIDATION,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\plus\20211207_055954.jpg,num1,0.823510363,0.394106218,,,0.867551813,0.534326425,,
VALIDATION,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\plus\20211207_055958.jpg,num1,0.800518135,0.414183938,,,0.840349741,0.586463731,,
VALIDATION,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\plus\20211207_060033.jpg,num1,0.794365285,0.551813472,,,0.851683938,0.729598446,,
VALIDATION,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\plus\20211207_060041.jpg,num1,0.843264249,0.473445596,,,0.893458549,0.637629534,,
VALIDATION,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\plus\20211207_060048.jpg,num1,0.791126943,0.458873057,,,0.858160622,0.673251295,,
VALIDATION,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\plus\20211207_060053.jpg,num1,0.070272021,0.419365285,,,0.150906736,0.632448187,,
VALIDATION,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\plus\20211207_060122.jpg,num1,0.070272021,0.352331606,,,0.139248705,0.591645078,,
VALIDATION,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\plus\20211207_060226.jpg,num1,0.000323834,0.403497409,,,0.055051813,0.596502591,,
VALIDATION,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operasi\plus\20211207_060235.jpg,num1,0.743199482,0.437176166,,,0.78238342,0.623380829,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071558.jpg,num2,0.000323834,0.221178756,,,0.167098446,0.432966321,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071558.jpg,num2,0.293717617,0.213406736,,,0.460816062,0.425194301,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071558.jpg,num2,0.566709845,0.229274611,,,0.73380829,0.441062176,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071558.jpg,num2,0.83257772,0.243199482,,,1,0.454987047,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071558.jpg,num2,0.808937824,0.481865285,,,0.976360104,0.69365285,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071558.jpg,num2,0.808290155,0.687176166,,,0.975712435,0.898963731,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071558.jpg,num2,0.596502591,0.648963731,,,0.76392487,0.860751295,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071558.jpg,num2,0.564443005,0.443329016,,,0.731865285,0.65511658,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071558.jpg,num2,0.302784974,0.455310881,,,0.470207254,0.667098446,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071558.jpg,num2,0.027202073,0.683290155,,,0.194624352,0.89507772,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071558.jpg,num2,0.02234456,0.466645078,,,0.189766839,0.678432642,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071558.jpg,num2,0.320272021,0.65738342,,,0.515867876,0.870790155,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071605.jpg,num2,0.055375648,0.340997409,,,0.178756477,0.517487047,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071605.jpg,num2,0.293069948,0.314119171,,,0.416450777,0.490608808,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071605.jpg,num2,0.285297927,0.505829016,,,0.408678756,0.682318653,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071605.jpg,num2,0.07253886,0.533354922,,,0.195919689,0.70984456,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071605.jpg,num2,0.076101036,0.727979275,,,0.199481865,0.904468912,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071605.jpg,num2,0.556023316,0.727331606,,,0.679404145,0.903821244,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071605.jpg,num2,0.304404145,0.727979275,,,0.461787565,0.900906736,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071605.jpg,num2,0.767487047,0.780764249,,,0.924870466,0.95369171,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071605.jpg,num2,0.765867876,0.559585492,,,0.923251295,0.732512953,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071605.jpg,num2,0.503238342,0.51003886,,,0.660621762,0.682966321,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071605.jpg,num2,0.509715026,0.318329016,,,0.667098446,0.491256477,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071605.jpg,num2,0.779792746,0.284002591,,,0.943329016,0.51003886,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071609.jpg,num2,0.084520725,0.216645078,,,0.244494819,0.432966321,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071609.jpg,num2,0.079663212,0.461463731,,,0.239637306,0.677784974,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071609.jpg,num2,0.065414508,0.684261658,,,0.225388601,0.900582902,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071609.jpg,num2,0.375,0.445595855,,,0.534974093,0.661917098,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071609.jpg,num2,0.386981865,0.229598446,,,0.546955959,0.445919689,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071609.jpg,num2,0.620466321,0.666450777,,,0.780440415,0.882772021,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071609.jpg,num2,0.829663212,0.325453368,,,0.989637306,0.541774611,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071609.jpg,num2,0.37888601,0.684261658,,,0.563147668,0.900906736,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071609.jpg,num2,0.621437824,0.489313472,,,0.765544041,0.641839378,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071609.jpg,num2,0.637305699,0.309909326,,,0.781411917,0.462435233,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071609.jpg,num2,0.809909326,0.550518135,,,0.954015544,0.703044041,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071609.jpg,num2,0.801165803,0.738989637,,,0.945272021,0.891515544,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071615.jpg,num2,0.045012953,0.288536269,,,0.17130829,0.452720207,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071615.jpg,num2,0.021049223,0.501943005,,,0.17357513,0.661593264,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071615.jpg,num2,0.317033679,0.480246114,,,0.469559585,0.639896373,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071615.jpg,num2,0.315090674,0.287240933,,,0.46761658,0.446891192,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071615.jpg,num2,0.581930052,0.287564767,,,0.734455959,0.447215026,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071615.jpg,num2,0.569624352,0.472797927,,,0.722150259,0.632448187,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071615.jpg,num2,0.000323834,0.709196891,,,0.167098446,0.918717617,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071615.jpg,num2,0.600712435,0.674222798,,,0.767810881,0.883743523,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071615.jpg,num2,0.83257772,0.724740933,,,1,0.934261658,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071615.jpg,num2,0.824481865,0.504857513,,,0.991904145,0.714378238,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071615.jpg,num2,0.827072539,0.280440415,,,0.994494819,0.48996114,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071615.jpg,num2,0.30634715,0.688471503,,,0.502590674,0.912240933,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071622.jpg,num2,0.000323834,0.331930052,,,0.152525907,0.547603627,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071622.jpg,num2,0.345854922,0.706282383,,,0.498380829,0.921955959,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071622.jpg,num2,0.037888601,0.534326425,,,0.190414508,0.75,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071622.jpg,num2,0.301813472,0.327072539,,,0.454339378,0.542746114,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071622.jpg,num2,0.050518135,0.742227979,,,0.231217617,0.914831606,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071622.jpg,num2,0.299546632,0.537888601,,,0.480246114,0.710492228,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071622.jpg,num2,0.550194301,0.54857513,,,0.731217617,0.721178756,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071622.jpg,num2,0.581930052,0.335816062,,,0.762953368,0.508419689,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071622.jpg,num2,0.574481865,0.727007772,,,0.755181347,0.899611399,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071622.jpg,num2,0.792098446,0.593588083,,,0.972797927,0.76619171,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071622.jpg,num2,0.86496114,0.35492228,,,1,0.56865285,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071622.jpg,num2,0.788860104,0.793393782,,,0.917098446,0.91126943,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071628.jpg,num2,0.051165803,0.283354922,,,0.193329016,0.461139896,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071628.jpg,num2,0.063147668,0.507448187,,,0.205310881,0.685233161,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071628.jpg,num2,0.335168394,0.278821244,,,0.477331606,0.456606218,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071628.jpg,num2,0.323186528,0.47765544,,,0.465349741,0.655440415,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071628.jpg,num2,0.580310881,0.294041451,,,0.739637306,0.464054404,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071628.jpg,num2,0.555699482,0.490608808,,,0.715025907,0.660621762,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071628.jpg,num2,0.800518135,0.546632124,,,0.95984456,0.716645078,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071628.jpg,num2,0.587759067,0.700453368,,,0.747085492,0.870466321,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071628.jpg,num2,0.791774611,0.749676166,,,0.951101036,0.919689119,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071628.jpg,num2,0.809909326,0.304404145,,,0.984132124,0.511334197,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071628.jpg,num2,0.051813472,0.690090674,,,0.226036269,0.897020725,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071628.jpg,num2,0.335492228,0.682318653,,,0.509715026,0.889248705,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071746.jpg,num2,0.125323834,0.026554404,,,0.309261658,0.236398964,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071746.jpg,num2,0.382448187,0.026554404,,,0.56638601,0.236398964,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071746.jpg,num2,0.644753886,0.049870466,,,0.82869171,0.259715026,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071746.jpg,num2,0.131476684,0.759715026,,,0.315414508,0.969559585,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071746.jpg,num2,0.357512953,0.730893782,,,0.541450777,0.940738342,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071746.jpg,num2,0.625323834,0.749028497,,,0.809261658,0.958873057,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071746.jpg,num2,0.126619171,0.343264249,,,0.339378238,0.68361399,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071746.jpg,num2,0.343264249,0.340349741,,,0.556023316,0.680699482,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071746.jpg,num2,0.62888601,0.34488342,,,0.841645078,0.685233161,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071754.jpg,num2,0.279145078,0.000323834,,,0.476360104,0.227979275,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071754.jpg,num2,0.517810881,0.057318653,,,0.715025907,0.285297927,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071754.jpg,num2,0.706282383,0.122409326,,,0.903497409,0.350388601,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071754.jpg,num2,0.22376943,0.770401554,,,0.420984456,0.998380829,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071754.jpg,num2,0.440414508,0.731217617,,,0.637629534,0.959196891,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071754.jpg,num2,0.647668394,0.723121762,,,0.84488342,0.951101036,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071754.jpg,num2,0.672927461,0.430051813,,,0.870142487,0.658031088,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071754.jpg,num2,0.46988342,0.397020725,,,0.660297927,0.641839378,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071754.jpg,num2,0.261658031,0.368199482,,,0.447215026,0.693976684,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071801.jpg,num2,0.201748705,0.093264249,,,0.335492228,0.273963731,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071801.jpg,num2,0.398639896,0.059261658,,,0.53238342,0.23996114,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071801.jpg,num2,0.215997409,0.723121762,,,0.349740933,0.903821244,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071801.jpg,num2,0.362694301,0.715025907,,,0.496437824,0.895725389,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071801.jpg,num2,0.590673575,0.772020725,,,0.752266839,0.971826425,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071801.jpg,num2,0.63115285,0.008743523,,,0.811852332,0.261658031,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071801.jpg,num2,0.606217617,0.395725389,,,0.786917098,0.648639896,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071801.jpg,num2,0.357189119,0.366580311,,,0.537888601,0.619494819,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071801.jpg,num2,0.185233161,0.38892487,,,0.365932642,0.641839378,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071809.jpg,num2,0.14119171,0.029468912,,,0.315414508,0.190414508,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071809.jpg,num2,0.380829016,0.015220207,,,0.555051813,0.176165803,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071809.jpg,num2,0.631800518,0.005181347,,,0.806023316,0.166126943,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071809.jpg,num2,0.351036269,0.647020725,,,0.563795337,0.862046632,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071809.jpg,num2,0.661917098,0.648639896,,,0.874676166,0.863665803,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071809.jpg,num2,0.08873057,0.679404145,,,0.281088083,0.954987047,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071809.jpg,num2,0.10265544,0.29630829,,,0.304080311,0.579987047,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071809.jpg,num2,0.343264249,0.257124352,,,0.544689119,0.540803109,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071809.jpg,num2,0.649935233,0.257448187,,,0.851360104,0.541126943,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071819.jpg,num2,0.166126943,0.143458549,,,0.329987047,0.340025907,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071819.jpg,num2,0.408031088,0.156411917,,,0.571891192,0.352979275,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071819.jpg,num2,0.638277202,0.168393782,,,0.802137306,0.36496114,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071819.jpg,num2,0.188471503,0.717292746,,,0.352331606,0.913860104,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071819.jpg,num2,0.372733161,0.702072539,,,0.536593264,0.898639896,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071819.jpg,num2,0.565414508,0.721502591,,,0.729274611,0.918069948,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071819.jpg,num2,0.603626943,0.491904145,,,0.767487047,0.688471503,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071819.jpg,num2,0.374028497,0.466321244,,,0.537888601,0.662888601,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071819.jpg,num2,0.186528497,0.450129534,,,0.340673575,0.689766839,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071823.jpg,num2,0.133743523,0.071567358,,,0.291774611,0.277202073,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071823.jpg,num2,0.386981865,0.081282383,,,0.545012953,0.286917098,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071823.jpg,num2,0.622409326,0.095207254,,,0.780440415,0.300841969,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071823.jpg,num2,0.594559585,0.707901554,,,0.752590674,0.913536269,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071823.jpg,num2,0.359779793,0.72376943,,,0.517810881,0.929404145,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071823.jpg,num2,0.14507772,0.74611399,,,0.303108808,0.951748705,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071823.jpg,num2,0.142163212,0.39119171,,,0.311204663,0.671955959,,
TRAIN,c:\Users\husin\Documents\Coding\Kuliah\Viskom\tugas-4\Datasets-jpg\Operand\2\20211216_071823.jpg,num2,0.354274611,0.381800518,,,0.523316062,0.662564767,,
